date,end,delta,delta_ratio,isup,avrage,high,low,volume,transation_value,total_value
1998-07-06,309.61,1.76,0.57,0,306.12,310.57,305.06,61514,277003,
1998-07-04,307.85,-0.68,-0.22,1,308.5,311.82,307.07,48472,226382,
1998-07-03,308.53,-3.24,-1.04,1,312.12,316.09,306.37,64543,356062,
1998-07-02,311.77,-3.79,-1.2,1,315.24,321.4,309.84,88636,546018,
1998-07-01,315.56,17.68,5.94,0,298.01,318.74,298.01,100134,470522,
1998-06-30,297.88,-0.72,-0.24,1,296.38,299.29,293.45,52653,263132,
1998-06-29,298.6,-3.3,-1.09,1,302.8,305.45,296.28,65485,329592,
1998-06-27,301.9,3.36,1.13,0,299.2,302.37,298.66,33991,223745,
1998-06-26,298.54,-2.03,-0.68,1,299.87,305.13,297.94,60781,300359,
1998-06-25,300.57,-1.15,-0.38,1,299.56,301.42,294.93,62093,296154,
1998-06-24,301.72,-1.59,-0.52,1,300.32,304.09,296.27,74141,348877,
1998-06-23,303.31,-7.96,-2.56,1,308.39,308.39,299.28,56464,297122,
1998-06-22,311.27,-4.48,-1.42,1,316.16,319.55,311.27,60825,315303,
1998-06-20,315.75,2.49,0.79,0,314.69,317.44,309.59,43641,240489,
1998-06-19,313.26,-12.23,-3.76,1,323.05,324.26,308.99,79469,473536,
1998-06-18,325.49,21.68,7.14,0,310.12,330.14,310.12,115399,549071,
1998-06-17,303.81,23.81,8.5,0,287.98,303.81,287.98,78078,385127,
1998-06-16,280,-8.21,-2.85,1,283.41,291.01,277.37,69412,327308,
1998-06-15,288.21,-14.6,-4.82,1,300.69,303.61,288.21,53370,249055,
1998-06-13,302.81,0.72,0.24,0,299.71,306.66,297.24,38394,193581,
1998-06-12,302.09,-26.61,-8.1,1,318.31,318.31,301.1,73660,351051,
1998-06-11,328.7,4.16,1.28,0,323.14,328.7,317.54,69627,390365,
1998-06-10,324.54,-14.68,-4.33,1,341.79,344.37,324.54,79712,427406,
1998-06-09,339.22,-6.66,-1.93,1,344.2,344.2,334.19,76619,399226,
1998-06-08,345.88,4.35,1.27,0,345.38,353.29,345.38,78775,411838,
1998-06-05,341.53,9.07,2.73,0,334.01,341.53,333.37,78300,378098,
1998-06-03,332.46,8.36,2.58,0,324.82,332.61,324.82,85646,371877,
1998-06-02,324.1,-12.6,-3.74,1,335.48,335.48,323.67,67701,340465,
1998-06-01,336.7,4.67,1.41,0,334.1,342.11,333.01,83725,399622,
1998-05-30,332.03,-4.6,-1.37,1,338.2,339.59,330.75,48613,232487,
1998-05-29,336.63,13.54,4.19,0,323.77,337.89,323.77,70264,428416,
1998-05-28,323.09,9.61,3.07,0,313.81,331.93,309.57,72169,492561,
1998-05-27,313.48,1.49,0.48,0,313.84,313.84,301.22,59778,384137,
1998-05-26,311.99,-19.91,-6,1,324.96,324.96,308.46,48019,296967,
1998-05-25,331.9,-24.15,-6.78,1,353.4,353.4,331.75,51989,458236,
1998-05-23,356.05,2.38,0.67,0,354.84,359.11,354.84,34708,224468,
1998-05-22,353.67,-8.63,-2.38,1,361.09,361.09,352.23,62101,328240,
1998-05-21,362.3,-6.87,-1.86,1,370.55,375.46,362.3,93024,490327,
1998-05-20,369.17,6.64,1.83,0,364.06,374.97,364.06,79144,479931,
1998-05-19,362.53,3.53,0.98,0,360.16,362.53,355.02,63494,369093,
1998-05-18,359,6.68,1.9,0,353.38,361.85,353.38,56776,318911,
1998-05-16,352.32,-0.51,-0.14,1,347.36,355.56,342,36000,193465,
1998-05-15,352.83,-10.11,-2.79,1,361.69,367.45,350.95,63632,387865,
1998-05-14,362.94,6.36,1.78,0,354.69,372.83,349.07,89179,476626,
1998-05-13,356.58,4.72,1.34,0,349.38,360.14,344.57,55296,343644,
1998-05-12,351.86,-9.72,-2.69,1,356.55,356.8,348.61,43836,268263,
1998-05-11,361.58,-13.18,-3.52,1,372.29,372.29,361.58,39310,236048,
1998-05-09,374.76,1.72,0.46,0,373.64,376.85,372.21,26568,165909,
1998-05-08,373.04,-6.43,-1.69,1,376.46,379.63,368.57,47570,316346,
1998-05-07,379.47,3.24,0.86,0,376.11,380.45,369.95,50122,347091,
1998-05-06,376.23,-15.57,-3.97,1,388.8,388.8,374.53,44187,310268,
1998-05-04,391.8,-14.73,-3.62,1,401.53,401.53,389.82,41594,298053,
1998-05-02,406.53,-14.69,-3.49,1,418.64,418.64,406.53,27792,210495,
1998-04-30,421.22,4.17,1,0,418.31,423.47,414.61,48906,405803,
1998-04-29,417.05,14.66,3.64,0,403.34,418.47,401.19,47128,341128,
1998-04-28,402.39,-3.86,-0.95,1,406.16,407.51,399.48,40157,267793,
1998-04-27,406.25,-5.38,-1.31,1,411.59,413.85,406.06,44760,249979,
1998-04-25,411.63,-2.93,-0.71,1,414.23,416.48,409.52,29517,165392,
1998-04-24,414.56,-1.98,-0.48,1,416.21,429.48,412.34,55065,355871,
1998-04-23,416.54,-15.27,-3.54,1,428.76,428.76,414.29,44555,291706,
1998-04-22,431.81,-7.4,-1.68,1,437.97,444.01,431.81,41586,309308,
1998-04-21,439.21,3.48,0.8,0,434.08,441.17,429.33,40344,307127,
1998-04-20,435.73,-5.95,-1.35,1,441.22,444.22,434.44,35665,247060,
1998-04-18,441.68,-8.55,-1.9,1,452.36,457.99,441.68,29523,235688,
1998-04-17,450.23,-3.92,-0.86,1,450.53,454.38,446.46,37029,286960,
1998-04-16,454.15,-13.72,-2.93,1,465.9,465.9,447.35,44615,357332,
1998-04-15,467.87,0.24,0.05,0,466.94,470.61,462.02,45659,374995,
1998-04-14,467.63,-27.26,-5.51,1,491.19,491.19,467.07,52931,450595,
1998-04-13,494.89,4.26,0.87,0,488.84,498.71,486.13,69816,569876,
1998-04-11,490.63,22.34,4.77,0,470.86,490.84,470.86,43793,378577,
1998-04-10,468.29,0.18,0.04,0,467.23,470.05,463.73,54044,400933,
1998-04-09,468.11,12.58,2.76,0,467.99,475.03,465.49,60726,509079,
1998-04-08,455.53,-4.05,-0.88,1,458.96,465.82,455.11,61930,508377,
1998-04-07,459.58,23.66,5.43,0,437.71,459.58,437.71,58962,465197,
1998-04-06,435.92,-6.53,-1.48,1,441.08,441.88,431.87,50070,372413,
1998-04-04,442.45,8,1.84,0,431.44,447.22,425.37,43686,319649,
1998-04-03,434.45,-19.21,-4.23,1,449.64,450.74,421.92,63224,475777,
1998-04-02,453.66,-14.56,-3.11,1,464.87,466.34,450.25,61024,454650,
1998-04-01,468.22,-12.82,-2.67,1,482.88,482.88,468.22,56161,412544,
1998-03-31,481.04,-1.29,-0.27,1,482.91,490.31,481.04,59435,457477,
1998-03-30,482.33,-13.93,-2.81,1,493.05,493.05,479.52,59028,404806,
1998-03-28,496.26,-6.82,-1.36,1,502.47,505.5,496.26,49453,463942,
1998-03-27,503.08,1.95,0.39,0,501.2,503.08,493.95,62856,539146,
1998-03-26,501.13,-9.01,-1.77,1,508.89,508.89,498.43,71787,579840,
1998-03-25,510.14,1.71,0.34,0,509.25,512.85,503.74,73880,570824,
1998-03-24,508.43,-3.47,-0.68,1,512.8,513.37,506.1,73462,501281,
1998-03-23,511.9,-9.72,-1.86,1,521.91,522.84,511.89,76168,538602,
1998-03-21,521.62,-4.33,-0.82,1,525.03,525.03,519.35,47728,337590,
1998-03-20,525.95,4.22,0.81,0,522.38,530.4,522.38,68519,579401,
1998-03-19,521.73,3.65,0.7,0,518,525.12,518,65273,562804,
1998-03-18,518.08,2.57,0.5,0,516,526.77,510.87,67841,566472,
1998-03-17,515.51,-13.37,-2.53,1,528.54,528.54,513.44,74523,602407,
1998-03-16,528.88,-4.68,-0.88,1,535.6,539.54,528.87,73105,607114,
1998-03-14,533.56,-2.6,-0.48,1,535.41,540.37,531.4,53433,398641,
1998-03-13,536.16,0.32,0.06,0,537.84,540.09,521.8,86418,711570,
1998-03-12,535.84,4.79,0.9,0,534.95,544.59,534.54,70504,641698,
1998-03-11,531.05,5.49,1.04,0,522.06,540.94,518.31,70233,693801,
1998-03-10,525.56,17.85,3.52,0,507.82,525.56,501.84,58360,565584,
1998-03-09,507.71,-18.27,-3.47,1,526.4,531.53,507.71,57508,495645,
1998-03-07,525.98,3.43,0.66,0,525.6,531.13,521.47,43851,368923,
1998-03-06,522.55,-13.13,-2.45,1,530.76,535.63,517.06,78372,709720,
1998-03-05,535.68,-37.08,-6.47,1,570.13,570.13,535.68,94273,843572,
1998-03-04,572.76,1.87,0.33,0,570.33,572.76,553.25,86366,814991,
1998-03-03,570.89,-3.46,-0.6,1,577.24,591.7,567.55,108863,1132789,
1998-03-02,574.35,15.37,2.75,0,562.66,581.12,562.64,99926,1034468,
1998-02-28,558.98,10.56,1.93,0,553.64,566.24,553.64,63385,697102,
1998-02-27,548.42,23.44,4.46,0,527.4,551.19,527.4,85909,915035,
1998-02-26,524.98,8.6,1.67,0,516.72,531.41,507.59,71748,753615,
1998-02-25,516.38,-24.51,-4.53,1,539.38,547.79,516.1,81897,807767,
1998-02-24,540.89,-2.17,-0.4,1,541.58,546.33,534.07,76971,785802,
1998-02-23,543.06,14.11,2.67,0,537.55,553.53,537.55,83457,909568,
1998-02-21,528.95,6.82,1.31,0,520.29,529.88,512.88,55967,646465,
1998-02-20,522.13,8.68,1.69,0,518.71,536.63,518.71,83918,967574,
1998-02-19,513.45,25.72,5.27,0,488.56,516.69,488.56,77956,840684,
1998-02-18,487.73,16,3.39,0,475.16,492.71,472.62,68777,650632,
1998-02-17,471.73,-5.25,-1.1,1,475.88,475.88,462.26,58914,508505,
1998-02-16,476.98,-7.14,-1.47,1,482.93,486.99,469.86,69369,634357,
1998-02-14,484.12,-22.08,-4.36,1,504.99,504.99,482.87,49572,450866,
1998-02-13,506.2,-6.29,-1.23,1,519.47,529.14,506.2,91691,1012241,
1998-02-12,512.49,-7.65,-1.47,1,516.5,516.5,497.27,78101,815770,
1998-02-11,520.14,-21.63,-3.99,1,539.22,539.22,511.81,82986,829470,
1998-02-10,541.77,-12.47,-2.25,1,554.83,558.65,538.37,86162,875783,
1998-02-09,554.24,11.54,2.13,0,543.08,557.96,542.92,90835,963432,
1998-02-07,542.7,2.25,0.42,0,538.28,545.48,534.21,55174,565647,
1998-02-06,540.45,12.4,2.35,0,539.31,553.11,534.76,104078,1242418,
1998-02-05,528.05,-19.23,-3.51,1,546.74,549.17,524.38,95221,1046426,
1998-02-04,547.28,-2.93,-0.53,1,552.97,560.86,545.79,100251,1108571,
1998-02-03,550.21,6.53,1.2,0,547.7,564.13,539.68,104601,1208475,
1998-02-02,543.68,-23.7,-4.18,1,556.58,556.58,534.39,97967,1177732,
1998-01-31,567.38,9.05,1.62,0,566.84,587.99,562.53,91606,1069194,
1998-01-30,558.33,39.69,7.65,0,528.48,558.34,528.48,61282,727459,
1998-01-26,518.64,9.11,1.79,0,512.61,522.5,512.13,80837,872666,
1998-01-24,509.53,22.67,4.66,0,488.37,510.08,488.37,64221,556464,
1998-01-23,486.86,2.87,0.59,0,483.47,492.67,474.77,87528,775769,
1998-01-22,483.99,-22.67,-4.47,1,503.99,510.87,483.99,110811,1022073,
1998-01-21,506.66,-26.89,-5.04,1,529.82,529.82,504.07,131177,1044000,
1998-01-20,533.55,4.78,0.9,0,529.25,543.46,520.49,127842,1299806,
1998-01-19,528.77,32.86,6.63,0,502.31,528.8,502.31,151159,1201320,
1998-01-17,495.91,7.81,1.6,0,491.12,498.23,478.05,86768,719613,
1998-01-16,488.1,-17.88,-3.53,1,512.27,532.43,485.83,200063,1705729,
1998-01-15,505.98,30.85,6.49,0,479.55,506.52,479.55,129188,1170769,
1998-01-14,475.13,11.39,2.46,0,466,482.84,463.81,128201,1082406,
1998-01-13,463.74,7.54,1.65,0,456,466.59,450.01,111795,898434,
1998-01-12,456.2,15.42,3.5,0,444.07,461.56,444.07,113057,927330,
1998-01-10,440.78,26.78,6.47,0,417.93,440.78,417.93,78204,536634,
1998-01-09,414,-9.96,-2.35,1,420.77,420.92,408.31,85270,697981,
1998-01-08,423.96,14.54,3.55,0,409.88,424.81,403.08,90007,653946,
1998-01-07,409.42,3.08,0.76,0,407.69,424.01,407.22,97662,685519,
1998-01-06,406.34,9.85,2.48,0,396.84,406.39,395.89,74793,509534,
1998-01-05,396.49,11,2.85,0,389.08,403.93,389.08,98417,561256,
1998-01-03,385.49,9.18,2.44,0,374.41,385.49,372.37,35648,247704,
1997-12-27,376.31,1.16,0.31,0,375.32,377.65,367.48,83487,735048,
1997-12-26,375.15,23.7,6.74,0,359.65,376.84,359.65,68615,423278,
1997-12-24,351.45,-14.91,-4.07,1,361.32,361.32,343.32,85782,577980,
1997-12-23,366.36,-29.7,-7.5,1,391.27,391.27,366.32,85895,1210314,
1997-12-22,396.06,-4.13,-1.03,1,402.12,409.04,395.44,75210,486180,
1997-12-20,400.19,3.17,0.8,0,393.36,408.02,379.55,77492,439219,
1997-12-19,397.02,-21.47,-5.13,1,416.11,420.14,396.59,99340,649643,
1997-12-17,418.49,14.23,3.52,0,404.48,422.52,398.97,111331,839613,
1997-12-16,404.26,18.46,4.78,0,393.92,413.12,393.92,100685,779111,
1997-12-15,385.8,25.98,7.22,0,367.04,385.95,367.04,79452,459241,
1997-12-13,359.82,9.14,2.61,0,345.87,366.4,338.94,69319,381973,
1997-12-12,350.68,-26.69,-7.07,1,362.65,362.65,350.68,43936,320691,
1997-12-11,377.37,-22.48,-5.62,1,398.06,398.06,376.19,78044,796280,
1997-12-10,399.85,11.85,3.05,0,396.33,405.46,380.46,87191,722500,
1997-12-09,388,-26.83,-6.47,1,410.13,410.13,387.93,81339,500767,
1997-12-08,414.83,-20.9,-4.8,1,432.78,438.55,414.63,98111,721666,
1997-12-06,435.73,1.61,0.37,0,435.27,443.51,417.7,111954,818122,
1997-12-05,434.12,28.31,6.98,0,417.43,436.5,417.43,92191,483237,
1997-12-04,405.81,26.5,6.99,0,383.06,406.01,383.06,111193,571920,
1997-12-03,379.31,2.44,0.65,0,369.01,379.45,356.82,88234,452890,
1997-12-02,376.87,-16.29,-4.14,1,389.12,389.12,367.34,40895,344370,
1997-12-01,393.16,-14.7,-3.6,1,405.52,412.15,393.16,46917,345728,
1997-11-29,407.86,-4.05,-0.98,1,404.64,408.04,391.13,32699,261972,
1997-11-28,411.91,-21.19,-4.89,1,430.25,430.25,407.22,48613,437699,
1997-11-27,433.1,-5.6,-1.28,1,439.05,445.56,432.83,57816,511217,
1997-11-26,438.7,-0.89,-0.2,1,436.45,444.32,429.51,63372,573472,
1997-11-25,439.59,-11.05,-2.45,1,441.66,448.11,423.69,56766,533360,
1997-11-24,450.64,-34.79,-7.17,1,477.09,477.09,450.01,33151,375296,
1997-11-22,485.43,-20.64,-4.08,1,506.2,508.41,485.43,44589,466319,
1997-11-21,506.07,17.66,3.62,0,493.43,506.07,483.24,69896,676467,
1997-11-20,488.41,-14.18,-2.82,1,504.94,505.71,475.86,56869,539462,
1997-11-19,502.59,7.93,1.6,0,494.74,502.59,482.95,44169,458914,
1997-11-18,494.66,-2.32,-0.47,1,489.69,500.49,476.3,48761,541090,
1997-11-17,496.98,-22.39,-4.31,1,517.65,526.12,495.41,44741,489466,
1997-11-15,519.37,-0.64,-0.12,1,522.06,525.64,519.18,31276,376968,
1997-11-14,520.01,0.54,0.1,0,519.14,522.76,509.53,46992,569479,
1997-11-13,519.47,1.98,0.38,0,521.46,529.78,515.57,60384,643364,
1997-11-12,517.49,-4.62,-0.88,1,521.33,521.33,507.22,41745,518797,
1997-11-11,522.11,-3.21,-0.61,1,521.62,537.95,509.43,57479,672180,
1997-11-10,525.32,29.62,5.98,0,501.45,526.6,501.45,62351,688124,
1997-11-08,495.7,-19.93,-3.87,1,504.71,504.71,479.61,47669,500803,
1997-11-07,515.63,-38.24,-6.9,1,554.38,554.74,514.94,76972,888833,
1997-11-06,553.87,-1.87,-0.34,1,555.21,558.25,544.53,64522,807445,
1997-11-05,555.74,13.61,2.51,0,547.33,565.16,546.3,86410,910229,
1997-11-04,542.13,30.47,5.96,0,514.08,542.86,514.08,62859,682547,
1997-11-03,511.66,14.44,2.9,0,497.11,517.68,487.67,64800,787905,
1997-11-01,497.22,26.43,5.61,0,472.35,497.35,468.8,41112,406430,
1997-10-31,470.79,-14.29,-2.95,1,476.08,476.94,462.83,50660,461193,
1997-10-30,485.08,-21.56,-4.26,1,499.65,502.19,480.54,63563,603332,
1997-10-29,506.64,11.36,2.29,0,500.05,519.07,486.64,59496,621574,
1997-10-28,495.28,-35.19,-6.63,1,522.39,522.39,492.3,45583,460120,
1997-10-27,530.47,-18,-3.28,1,549.31,557.57,529.12,36788,396566,
1997-10-25,548.47,-22.44,-3.93,1,567.71,567.71,541.52,30117,307343,
1997-10-24,570.91,-33.15,-5.49,1,596.33,596.33,569.8,49951,499062,
1997-10-23,604.06,2.74,0.46,0,602.99,614.62,593.96,62348,673001,
1997-10-22,601.32,34.47,6.08,0,569.47,601.93,569.47,45570,505624,
1997-10-21,566.85,1.21,0.21,0,559.77,582.85,554.58,46334,497038,
1997-10-20,565.64,-19.07,-3.26,1,584.59,585.4,561,32995,385392,
1997-10-18,584.71,-0.78,-0.13,1,586.62,589.22,578.59,21022,255989,
1997-10-17,585.49,6.24,1.08,0,577.87,592.84,564.47,41332,494288,
1997-10-16,579.25,-25.49,-4.22,1,598.13,598.13,573.43,32422,439758,
1997-10-15,604.74,-15.94,-2.57,1,621.5,621.51,602.82,26036,383980,
1997-10-14,620.68,7.68,1.25,0,619.67,627.33,617.23,23905,350581,
1997-10-13,613,-7.23,-1.17,1,618.22,619.34,611.83,20822,332401,
1997-10-11,620.23,10.39,1.7,0,609.9,620.71,609.9,14578,223233,
1997-10-10,609.84,0.48,0.08,0,612.82,616.98,607.39,24037,326245,
1997-10-09,609.36,-1.08,-0.18,1,607.49,616.54,601.13,28626,360370,
1997-10-08,610.44,-19.59,-3.11,1,627.68,627.8,610.19,29033,375854,
1997-10-07,630.03,-14.18,-2.2,1,642.25,642.25,629.46,26919,343056,
1997-10-06,644.21,-1.94,-0.3,1,644.68,655.04,644.13,31219,400125,
1997-10-04,646.15,9.5,1.49,0,634.61,646.46,632.93,15656,210340,
1997-10-02,636.65,-8.27,-1.28,1,644.44,647.7,633.7,27850,367903,
1997-10-01,644.92,-2.19,-0.34,1,646.86,654.05,644.92,33745,436832,
1997-09-30,647.11,22.04,3.53,0,623.93,647.11,623.31,32719,417725,
1997-09-29,625.07,-4.35,-0.69,1,625.44,633.02,622.03,26686,347617,
1997-09-27,629.42,-8.84,-1.39,1,637.54,637.54,629,19198,284012,
1997-09-26,638.26,-8.74,-1.35,1,644.38,645.96,637.29,28790,390770,
1997-09-25,647,-8.75,-1.33,1,655.22,658.78,643.31,32945,472419,
1997-09-24,655.75,1.38,0.21,0,653.8,658.58,645.49,32239,478563,
1997-09-23,654.37,-14.08,-2.11,1,666.56,666.56,654.37,26550,402222,
1997-09-22,668.45,-11.52,-1.69,1,678.77,682.23,666.95,29342,414318,
1997-09-20,679.97,-9.19,-1.33,1,688.59,688.59,678.17,18421,273819,
1997-09-19,689.16,-12.23,-1.74,1,700.57,700.57,689.16,29216,404375,
1997-09-18,701.39,1.65,0.24,0,700.81,705.2,700.81,26441,361332,
1997-09-13,699.74,0.41,0.06,0,698.82,701.44,697.51,15582,234286,
1997-09-12,699.33,3.96,0.57,0,694.47,699.75,693.61,30477,471489,
1997-09-11,695.37,3.75,0.54,0,690.5,695.37,687.69,27141,401462,
1997-09-10,691.62,2.65,0.38,0,687.52,691.62,685.65,27500,421560,
1997-09-09,688.97,-9.01,-1.29,1,694.83,694.83,687.75,31134,445937,
1997-09-08,697.98,-4.93,-0.7,1,703.46,703.65,696.05,33597,500067,
1997-09-06,702.91,1.99,0.28,0,701.42,702.91,697.52,20674,309673,
1997-09-05,700.92,12.93,1.88,0,688.04,701.36,686.99,32880,456146,
1997-09-04,687.99,-0.64,-0.09,1,687.37,690.19,682.22,28771,405239,
1997-09-03,688.63,-0.15,-0.02,1,690.73,697.44,687.31,36202,509725,
1997-09-02,688.78,6.58,0.96,0,679.09,688.78,671.09,33173,465291,
1997-09-01,682.2,-13.17,-1.89,1,691.8,697.38,682.1,32265,390806,
1997-08-30,695.37,-8.9,-1.26,1,701.08,701.08,688.27,23040,340328,
1997-08-29,704.27,-12.59,-1.76,1,714.97,718.61,704.27,38761,563878,
1997-08-28,716.86,-13.42,-1.84,1,729.86,731.36,716.6,38329,599987,
1997-08-27,730.28,-3.75,-0.51,1,732.55,735.73,730.24,32737,519883,
1997-08-26,734.03,-7.73,-1.04,1,740.77,740.77,731.55,31361,481972,
1997-08-25,741.76,-0.82,-0.11,1,744.04,746.99,739.99,34917,504592,
1997-08-23,742.58,5.96,0.81,0,739.23,742.8,738.96,23014,345273,
1997-08-22,736.62,-2.85,-0.39,1,738.92,742.28,729.72,36236,580474,
1997-08-21,739.47,-6.76,-0.91,1,745.75,746.69,739.42,33897,544038,
1997-08-20,746.23,4.94,0.67,0,741.16,749.31,735.37,34923,599773,
1997-08-19,741.29,-6,-0.8,1,746.46,747.45,737.54,31608,520649,
1997-08-18,747.29,-1.12,-0.15,1,747.84,749.81,745.37,28978,479713,
1997-08-16,748.41,-7.37,-0.98,1,754.54,754.54,748.2,20971,346414,
1997-08-14,755.78,-6.95,-0.91,1,762.78,762.78,753.66,35890,614503,
1997-08-13,762.73,-0.19,-0.02,1,762.99,766.52,760.94,33367,602412,
1997-08-12,762.92,-2.15,-0.28,1,766.26,766.7,761.8,35270,600209,
1997-08-11,765.07,4.23,0.56,0,762.77,766.48,762.36,35609,591339,
1997-08-09,760.84,8.83,1.17,0,754.07,764.81,753.31,30270,451187,
1997-08-08,752.01,6.66,0.89,0,745.97,752.01,745.91,33994,562642,
1997-08-07,745.35,-0.3,-0.04,1,746.38,748.97,743.4,34194,597942,
1997-08-06,745.65,4.79,0.65,0,740.04,745.65,739.68,34066,544248,
1997-08-05,740.86,6.67,0.91,0,734.37,740.91,733.66,33658,485171,
1997-08-04,734.19,3.76,0.51,0,729.66,734.69,729.24,25771,395111,
1997-08-02,730.43,-1.02,-0.14,1,731.46,732.33,728.43,18204,342182,
1997-08-01,731.45,5.33,0.73,0,726.84,735.17,726.79,28981,482834,
1997-07-31,726.12,-0.77,-0.11,1,724.78,726.12,721.4,25825,430401,
1997-07-30,726.89,-5.79,-0.79,1,733.63,736.28,726.06,25478,445160,
1997-07-29,732.68,-1.24,-0.17,1,733.68,734.63,731.41,29194,500616,
1997-07-28,733.92,1.6,0.22,0,732.56,738.13,730.91,28292,462493,
1997-07-26,732.32,-1.32,-0.18,1,733.08,735.12,730.08,20107,318540,
1997-07-25,733.64,-5.4,-0.73,1,739.82,746.87,733.59,43342,717220,
1997-07-24,739.04,8.46,1.16,0,729.42,739.04,724.92,40256,578670,
1997-07-23,730.58,4.6,0.63,0,723.56,730.78,721.67,31782,467269,
1997-07-22,725.98,-14.95,-2.02,1,740.89,741.15,723.46,34680,503318,
1997-07-21,740.93,-1.22,-0.16,1,741.02,747.52,736.32,27870,440977,
1997-07-19,742.15,-5.22,-0.7,1,747.45,747.9,739.92,24493,392615,
1997-07-18,747.37,7.65,1.03,0,737.23,748.06,736.71,40981,630635,
1997-07-16,739.72,-15.33,-2.03,1,750.35,750.35,737.59,44020,654666,
1997-07-15,755.05,-9.4,-1.23,1,762.93,764.2,748.47,42038,671763,
1997-07-14,764.45,-2.82,-0.37,1,767.17,770.73,763.61,40017,672496,
1997-07-12,767.27,-1.03,-0.13,1,768.43,769.44,765.75,26126,481154,
1997-07-11,768.3,0.53,0.07,0,766.91,771.08,762.71,39435,694750,
1997-07-10,767.77,-4.22,-0.55,1,771.99,773.17,765.5,38279,695658,
1997-07-09,771.99,4.25,0.55,0,768.26,772.24,763.97,39445,692346,
1997-07-08,767.74,-5.77,-0.75,1,773,774,761.57,39554,664302,
1997-07-07,773.51,-5.73,-0.74,1,777.7,777.75,772.14,38443,651775,
1997-07-05,779.24,-2.46,-0.31,1,781.5,783.11,778.88,29890,486370,
1997-07-04,781.7,6.44,0.83,0,776.02,783.24,773.9,47947,756852,
1997-07-03,775.26,-2.03,-0.26,1,778.82,782.17,773.27,51202,776735,
1997-07-02,777.29,19.26,2.54,0,763.39,777.29,763.39,52241,807528,
1997-07-01,758.03,12.63,1.69,0,744.98,760.52,744.67,36985,605593,
1997-06-30,745.4,-1.49,-0.2,1,746.3,753.56,744.21,29260,523468,
1997-06-28,746.89,8.46,1.15,0,738.18,746.92,738.08,25631,427250,
1997-06-27,738.43,-5.91,-0.79,1,743.39,751.38,737.98,42397,698173,
1997-06-26,744.34,-0.65,-0.09,1,746.07,751.99,741.72,44382,668107,
1997-06-25,744.99,-8.71,-1.16,1,753.72,753.85,742.52,37281,617540,
1997-06-24,753.7,0.65,0.09,0,751.63,753.97,747.29,34452,596079,
1997-06-23,753.05,-7.35,-0.97,1,759.33,762.44,751.85,31685,499030,
1997-06-21,760.4,-9.82,-1.27,1,770.15,771.43,760.31,23395,420224,
1997-06-20,770.22,-0.73,-0.09,1,772.6,775.61,766.25,42195,723192,
1997-06-19,770.95,-2.26,-0.29,1,769.69,779.17,763.18,48749,781397,
1997-06-18,773.21,-19.08,-2.41,1,793.02,799.54,768.04,54344,857955,
1997-06-17,792.29,3.24,0.41,0,790.99,798.76,783.32,59999,895748,
1997-06-16,789.05,-2.92,-0.37,1,793.57,796.81,786.16,58739,892506,
1997-06-14,791.97,2.82,0.36,0,792.19,798.89,790.41,59688,758079,
1997-06-13,789.15,14.49,1.87,0,775.67,789.4,775.67,83743,1125329,
1997-06-12,774.66,8.87,1.16,0,767.94,777.88,767.94,59658,874654,
1997-06-11,765.79,-4.04,-0.52,1,769.7,770.58,764.94,46151,658770,
1997-06-10,769.83,-5.18,-0.67,1,777.88,781.51,769.11,67076,853683,
1997-06-09,775.01,12.24,1.6,0,764.91,775.02,762.42,56960,706656,
1997-06-07,762.77,-2.9,-0.38,1,768.14,775.15,762.72,35297,448142,
1997-06-05,765.67,2.42,0.32,0,762.92,766.77,761.67,51343,682018,
1997-06-04,763.25,-2.81,-0.37,1,766.54,774.48,755.01,87926,1011599,
1997-06-03,766.06,7.67,1.01,0,758.89,766.49,753.36,60606,742089,
1997-06-02,758.39,1.62,0.21,0,758.92,770.97,756.88,84890,967504,
1997-05-31,756.77,10.41,1.39,0,744.68,756.78,740.01,38895,497293,
1997-05-30,746.36,3.86,0.52,0,742.38,752.29,741,55229,848794,
1997-05-29,742.5,4.38,0.59,0,745.26,749.37,741.85,65090,905087,
1997-05-28,738.12,14.77,2.04,0,724.97,738.12,724.97,56089,885672,
1997-05-27,723.35,4.36,0.61,0,719.82,724.39,716.51,39806,655242,
1997-05-26,718.99,-6.18,-0.85,1,724.71,725.51,717.35,39272,620550,
1997-05-24,725.17,-5.36,-0.73,1,731.98,734.79,724.75,37739,534726,
1997-05-23,730.53,6.15,0.85,0,723.67,730.54,715.53,53941,759523,
1997-05-22,724.38,-13.33,-1.81,1,737.18,738.18,723.54,60045,811672,
